fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
6,RandomForest,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6073008849557522,0.1523545706371191,0.5288461538461539,0.2365591397849462,0.573173076923077,0.0953431421501209,0.6428185096153847,494,306,49,55,ok,0.492342599958647,1,Bank Marketing,,,,
7,RandomForest,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6028761061946902,0.1428571428571428,0.4903846153846153,0.2212581344902386,0.5539423076923077,0.0704195766018853,0.5861117788461538,494,306,53,51,ok,0.4513848000206053,1,Bank Marketing,,,,
8,RandomForest,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5918141592920354,0.1645569620253164,0.625,0.2605210420841683,0.60625,0.1366983141321368,0.6449639423076924,470,330,39,65,ok,0.3987543999683112,1,Bank Marketing,,,,
9,RandomForest,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6283185840707964,0.1608187134502924,0.5288461538461539,0.2466367713004484,0.5850480769230769,0.1119115590412704,0.641328125,513,287,49,55,ok,0.4677748999674804,1,Bank Marketing,,,,
10,RandomForest,classical,LDA,default,1200,905,4.00003045797348e-07,{},0.611049723756906,0.1741424802110818,0.6285714285714286,0.2727272727272727,0.6186607142857143,0.1540508574342296,0.6517797619047618,487,313,39,66,ok,0.4847121999482624,1,Bank Marketing,,,,
11,RandomForest,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.6216814159292036,0.16,0.5384615384615384,0.2466960352422907,0.5854807692307692,0.111987919370691,0.6173377403846154,506,294,48,56,ok,0.4918669000035152,1,Bank Marketing,,,,
12,RandomForest,classical,LDA,default,1200,904,5.00003807246685e-07,{},0.540929203539823,0.1288782816229117,0.5192307692307693,0.2065009560229445,0.5314903846153847,0.0402987655698644,0.5868629807692307,435,365,50,54,ok,0.4825066000339575,1,Bank Marketing,,,,
13,RandomForest,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.5962389380530974,0.1385041551246537,0.4807692307692308,0.2150537634408602,0.5460096153846153,0.0599496629682429,0.5838461538461539,489,311,54,50,ok,0.4790466999984346,1,Bank Marketing,,,,
14,RandomForest,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.5696902654867256,0.1317829457364341,0.4903846153846153,0.2077393075356415,0.5351923076923076,0.0453877496641198,0.5792608173076923,464,336,53,51,ok,0.4385571999591775,1,Bank Marketing,,,,
0,MLP,classical,LDA,default,1200,905,3.00002284348011e-07,{},0.6497237569060773,0.16875,0.5142857142857142,0.2541176470588235,0.5908928571428571,0.1217717288114484,0.6610952380952381,534,266,51,54,ok,0.1141054999898187,1,Bank Marketing,,,,
1,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6847345132743363,0.1846689895470383,0.5096153846153846,0.2710997442455243,0.6085576923076923,0.1488225463565857,0.6641466346153846,566,234,51,53,ok,0.0881305999937467,1,Bank Marketing,,,,
2,MLP,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6957964601769911,0.195729537366548,0.5288461538461539,0.2857142857142857,0.623173076923077,0.1698283796489539,0.669375,574,226,49,55,ok,0.1022850999725051,1,Bank Marketing,,,,
3,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6360619469026548,0.1883656509695291,0.6538461538461539,0.2924731182795699,0.6437980769230769,0.1873661880230038,0.7042908653846153,507,293,36,68,ok,0.1220527999685145,1,Bank Marketing,,,,
4,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6891592920353983,0.1916376306620209,0.5288461538461539,0.2813299232736573,0.6194230769230769,0.1637179827944017,0.6870913461538461,568,232,49,55,ok,0.1192585999961011,1,Bank Marketing,,,,
5,MLP,classical,LDA,default,1200,905,2.00001522898674e-07,{},0.6696132596685083,0.1910828025477707,0.5714285714285714,0.2863961813842482,0.6269642857142856,0.1708412136353327,0.6597500000000001,546,254,45,60,ok,0.1104156000073999,1,Bank Marketing,,,,
6,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6261061946902655,0.1904761904761904,0.6923076923076923,0.2987551867219917,0.6549038461538461,0.2004080156803217,0.7028605769230769,494,306,32,72,ok,0.0911103000398725,1,Bank Marketing,,,,
7,MLP,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6736725663716814,0.1784511784511784,0.5096153846153846,0.2643391521197007,0.6023076923076922,0.1390040254506199,0.6549278846153846,556,244,51,53,ok,0.0911126999999396,1,Bank Marketing,,,,
8,MLP,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.6382743362831859,0.1768115942028985,0.5865384615384616,0.2717149220489978,0.6157692307692308,0.1520790373993994,0.6732091346153846,516,284,43,61,ok,0.1094762000138871,1,Bank Marketing,,,,
