fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
11,RandomForest,classical,LDA,gwo,1200,10962,44.38650379999308,"{'max_depth': 11, 'min_samples_leaf': 10, 'max_features': 'sqrt'}",0.6878306878306878,0.1610354223433242,0.632762312633833,0.2567332754126846,0.6628610127189907,0.1926954079809658,0.7176140212116993,6949,3079,343,591,ok,0.4786177999922074,1,HR Promotion,0.2493207753156854,41.0,"[0.24587940920895093, 0.24932077531568542, 0.24932077531568542, 0.24932077531568542, 0.24932077531568542, 0.24932077531568542]",True
12,RandomForest,classical,LDA,gwo,1200,10962,49.102832500007935,"{'max_depth': 3, 'min_samples_leaf': 6, 'max_features': None}",0.5758985586571793,0.1309358235644744,0.7055674518201285,0.220881514999162,0.6346943760895616,0.1509231527733899,0.6850324444873412,5654,4374,275,659,ok,0.4195811999961734,1,HR Promotion,0.2436399377251487,48.0,"[0.24193958728926282, 0.24363993772514872, 0.24363993772514872, 0.24363993772514872, 0.24363993772514872, 0.24363993772514872]",True
13,RandomForest,classical,LDA,gwo,1200,10961,52.1091468000086,"{'max_depth': 12, 'min_samples_leaf': 10, 'max_features': None}",0.6732962320956117,0.1476849387972325,0.594855305466238,0.236623321253464,0.6377248206629156,0.1619403600176924,0.6900476628997222,6825,3203,378,555,ok,0.3967424999573268,1,HR Promotion,0.2530543365348877,53.0,"[0.24898813593565816, 0.24898813593565816, 0.2530543365348877, 0.2530543365348877, 0.2530543365348877, 0.2530543365348877, 0.2530543365348877]",True
14,RandomForest,classical,LDA,gwo,1200,10961,40.66424170002574,"{'max_depth': 7, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.5799653316303257,0.1233326492920172,0.6441586280814576,0.2070272132276955,0.6090757240925837,0.1225097228331035,0.6763337574405812,5756,4272,332,601,ok,0.7544291999656707,1,HR Promotion,0.228264930590512,36.0,"[0.22521482165805015, 0.22521482165805015, 0.22521482165805015, 0.228264930590512, 0.228264930590512, 0.228264930590512, 0.228264930590512, 0.228264930590512]",True
0,MLP,classical,LDA,gwo,1200,10962,14.44764019997092,"{'alpha': 0.10000000000000006, 'learning_rate_init': 0.027471056643793554}",0.6756978653530378,0.1526636628677445,0.6167023554603854,0.2447418738049713,0.6489475080054221,0.1750516439106666,0.7042166302660899,6831,3197,358,576,ok,0.0879458000417798,1,HR Promotion,0.1976510967040552,64.0,"[0.19432419432419434, 0.19595905333213956, 0.1967278777472927, 0.19765109670405526, 0.19765109670405526, 0.19765109670405526, 0.19765109670405526, 0.19765109670405526]",True
1,MLP,classical,LDA,gwo,1200,10962,19.717033899971284,"{'alpha': 3.220391769833093e-05, 'learning_rate_init': 0.02926288586287979}",0.6185002736726875,0.1452599388379205,0.7119914346895075,0.2412917271407837,0.6608920077316704,0.1821632366897116,0.7244894701687523,6115,3913,269,665,ok,0.0705858999863267,1,HR Promotion,0.2411839851348605,96.0,"[0.237795988381821, 0.23820797541727776, 0.23820797541727776, 0.2384814463804039, 0.2401570244943739, 0.2401570244943739, 0.2401570244943739, 0.2401570244943739, 0.24059153721938942, 0.24074459024439535, 0.2411839851348605, 0.2411839851348605]",False
2,MLP,classical,LDA,gwo,1200,10962,16.529639300017152,"{'alpha': 0.0002582829324991296, 'learning_rate_init': 0.000966066460554998}",0.6187739463601533,0.1398446170921198,0.6745182012847966,0.2316602316602316,0.6440500858837226,0.1634787570697201,0.7069938113325516,6153,3875,304,630,ok,0.122487699962221,1,HR Promotion,0.2209466511142489,56.0,"[0.22055352055352054, 0.22055352055352054, 0.2209466511142489, 0.2209466511142489, 0.2209466511142489, 0.2209466511142489, 0.2209466511142489]",True
3,MLP,classical,LDA,gwo,1200,10961,11.029754899966065,"{'alpha': 0.010306029408434626, 'learning_rate_init': 0.002822992058156717}",0.6404525134568014,0.1407071189679885,0.6312968917470525,0.2301230709122875,0.6363006197865697,0.1565746858717224,0.6878198707071432,6431,3597,344,589,ok,0.1306375000276602,1,HR Promotion,0.2576898012381883,40.0,"[0.25759697284245087, 0.25759697284245087, 0.25768980123818835, 0.25768980123818835, 0.25768980123818835]",True
4,MLP,classical,LDA,gwo,1200,10961,20.323774400050752,"{'alpha': 9.610431294271831e-06, 'learning_rate_init': 0.0001205482963401779}",0.6843353708603229,0.1558158539907382,0.6130760986066452,0.2484795829713292,0.6520206978872876,0.1797731158368942,0.6996850939555739,6929,3099,361,572,ok,0.2703167999861762,1,HR Promotion,0.2062406388202033,40.0,"[0.2062406388202033, 0.2062406388202033, 0.2062406388202033, 0.2062406388202033, 0.2062406388202033]",True
5,MLP,classical,LDA,gwo,1200,10962,37.57788779999828,"{'alpha': 0.0003875399630312348, 'learning_rate_init': 0.00015943020688947564}",0.6784345922276956,0.1549933422103861,0.6231263383297645,0.2482405630198336,0.6533561488218428,0.1804386455542412,0.7170817855614557,6855,3173,352,582,ok,0.194758899975568,1,HR Promotion,0.2391016531885771,96.0,"[0.23380405186457032, 0.23380405186457032, 0.23466315839377994, 0.23786317788927888, 0.23786317788927888, 0.238271174625305, 0.238271174625305, 0.238271174625305, 0.2391016531885771, 0.2391016531885771, 0.2391016531885771, 0.2391016531885771]",False
6,MLP,classical,LDA,gwo,1200,10962,9.742806199996268,"{'alpha': 0.0013446591630738491, 'learning_rate_init': 0.0001867186567401935}",0.6469622331691297,0.1452392460125664,0.6434689507494646,0.23698738170347,0.6453782727421037,0.1674539316605692,0.7003517025988901,6491,3537,333,601,ok,0.3473910000175237,1,HR Promotion,0.1908962775608123,40.0,"[0.1908962775608123, 0.1908962775608123, 0.1908962775608123, 0.1908962775608123, 0.1908962775608123]",True
7,MLP,classical,LDA,gwo,1200,10962,19.78287880000425,"{'alpha': 5.382798642542396e-05, 'learning_rate_init': 0.10000000000000006}",0.6124794745484401,0.1386829481029219,0.6809421841541756,0.2304347826086956,0.6435225480005022,0.1624574204036396,0.7017558011016691,6078,3950,298,636,ok,0.0659709000028669,1,HR Promotion,0.2613919498910499,80.0,"[0.2522174465570692, 0.2522174465570692, 0.2536033570516329, 0.260586018405825, 0.260586018405825, 0.26139194989104997, 0.26139194989104997, 0.26139194989104997, 0.26139194989104997, 0.26139194989104997]",True
8,MLP,classical,LDA,gwo,1200,10961,15.873322699975688,"{'alpha': 0.00036839454931367096, 'learning_rate_init': 0.007354641737684543}",0.5902746099808411,0.1284461152882205,0.6591639871382636,0.2149973780807551,0.6215145823206276,0.1367354641742224,0.678591957524291,5855,4173,318,615,ok,0.0828044000081718,1,HR Promotion,0.2234497469819466,80.0,"[0.2227466229336262, 0.2230622540611442, 0.2230622540611442, 0.2230622540611442, 0.2230622540611442, 0.2234497469819466, 0.2234497469819466, 0.2234497469819466, 0.2234497469819466, 0.2234497469819466]",True
9,MLP,classical,LDA,gwo,1200,10961,13.791851999994831,"{'alpha': 0.00019697954763695863, 'learning_rate_init': 0.004637016076907999}",0.5951099352248882,0.1387342815914244,0.7213290460878885,0.2327109266943292,0.6523478098409128,0.171189826947519,0.7153587318851268,5850,4178,260,673,ok,0.0948712000390514,1,HR Promotion,0.1743918283231038,40.0,"[0.17439182832310382, 0.17439182832310382, 0.17439182832310382, 0.17439182832310382, 0.17439182832310382]",True
10,MLP,classical,LDA,gwo,1200,10962,21.148111500020605,"{'alpha': 0.025072622156781802, 'learning_rate_init': 0.00023440461082778577}",0.6309067688378033,0.1309297912713472,0.5910064239828694,0.2143689320388349,0.6128147397138121,0.1294800840432907,0.6708630182384399,6364,3664,382,552,ok,0.2224227999686263,1,HR Promotion,0.2206801558532878,56.0,"[0.22055058542270442, 0.22055058542270442, 0.22068015585328785, 0.22068015585328785, 0.22068015585328785, 0.22068015585328785, 0.22068015585328785]",True
11,MLP,classical,LDA,gwo,1200,10962,12.802744399989024,"{'alpha': 0.0006789901989567931, 'learning_rate_init': 0.03195316389303891}",0.7237730341178618,0.1711683417085427,0.5835117773019272,0.2646915978630403,0.6601743170514422,0.1970075991233998,0.7154746154023552,7389,2639,389,545,ok,0.0870354999788105,1,HR Promotion,0.2548093996455683,40.0,"[0.2548093996455683, 0.2548093996455683, 0.2548093996455683, 0.2548093996455683, 0.2548093996455683]",True
12,MLP,classical,LDA,gwo,1200,10962,12.258549099962693,"{'alpha': 0.002823517716792539, 'learning_rate_init': 0.005018593341592595}",0.684090494435322,0.160901045856798,0.6423982869379015,0.2573450568303667,0.6651859803257517,0.194683146728521,0.7416256964439611,6899,3129,334,600,ok,0.0937104999902658,1,HR Promotion,0.2610683812729849,64.0,"[0.2606097182756222, 0.2606097182756222, 0.2606097182756222, 0.2610683812729849, 0.2610683812729849, 0.2610683812729849, 0.2610683812729849, 0.2610683812729849]",True
13,MLP,classical,LDA,gwo,1200,10961,14.26670279999962,"{'alpha': 4.800994507612356e-05, 'learning_rate_init': 0.09807803737589126}",0.555332542651218,0.1296748731441458,0.7395498392282959,0.2206587783818356,0.6388714493309409,0.1550796337843974,0.7027275931785427,5397,4631,243,690,ok,0.0831331000081263,1,HR Promotion,0.2489285193073412,40.0,"[0.2489285193073412, 0.2489285193073412, 0.2489285193073412, 0.2489285193073412, 0.2489285193073412]",True
14,MLP,classical,LDA,gwo,1200,10961,12.051141700008884,"{'alpha': 0.00022832492843056284, 'learning_rate_init': 0.004636310250778892}",0.6369856764893714,0.1497240110395584,0.6977491961414791,0.2465442151107744,0.6645407328932366,0.1877186310877566,0.7412373970246653,6331,3697,282,651,ok,0.1616292000398971,1,HR Promotion,0.291005291005291,56.0,"[0.2886789623631729, 0.2886789623631729, 0.291005291005291, 0.291005291005291, 0.291005291005291, 0.291005291005291, 0.291005291005291]",True
0,XGBoost,classical,LDA,gwo,1200,10962,11.256936700025108,"{'max_depth': 6, 'learning_rate': 0.008245227050909132, 'subsample': 0.6002503358412737}",0.7097245028279511,0.1642771804062126,0.588865096359743,0.2568893040635217,0.6549231744263813,0.1878139396804932,0.687266553009176,7230,2798,384,550,ok,0.1530901999794878,1,HR Promotion,0.2892416225749559,64.0,"[0.28614798192004076, 0.288610906712452, 0.288610906712452, 0.2892416225749559, 0.2892416225749559, 0.2892416225749559, 0.2892416225749559, 0.2892416225749559]",True
1,XGBoost,classical,LDA,gwo,1200,10962,13.828122800041456,"{'max_depth': 2, 'learning_rate': 0.024239694325257855, 'subsample': 0.5993442644157774}",0.6175880313811348,0.1389627659574468,0.671306209850107,0.2302607418288652,0.6419454862573232,0.1610526148852384,0.6906557249978433,6143,3885,307,627,ok,0.100048299995251,1,HR Promotion,0.2400257480819348,88.0,"[0.2376328273513438, 0.2376328273513438, 0.2376328273513438, 0.2376328273513438, 0.23909832162259348, 0.23909832162259348, 0.2400257480819348, 0.2400257480819348, 0.2400257480819348, 0.2400257480819348, 0.2400257480819348]",True
2,XGBoost,classical,LDA,gwo,1200,10962,6.847729599976447,"{'max_depth': 8, 'learning_rate': 0.0133776763038466, 'subsample': 0.9043099275523929}",0.6773399014778325,0.1464276011953273,0.5770877944325482,0.2335861321776814,0.631882548991304,0.1559263470640885,0.6983065724323073,6886,3142,395,539,ok,0.3025435000308789,1,HR Promotion,0.2616070732107238,40.0,"[0.2616070732107238, 0.2616070732107238, 0.2616070732107238, 0.2616070732107238, 0.2616070732107238]",True
3,XGBoost,classical,LDA,gwo,1200,10961,12.62170389998937,"{'max_depth': 2, 'learning_rate': 0.008351090245758377, 'subsample': 0.9129084328978347}",0.7117051363926649,0.1659165916591659,0.5927116827438371,0.2592592592592592,0.6577439546547267,0.1913849158745124,0.717532441853058,7248,2780,380,553,ok,0.1051533999852836,1,HR Promotion,0.2372068920844669,80.0,"[0.2249413164896541, 0.2320433808968593, 0.2320433808968593, 0.2320433808968593, 0.2320433808968593, 0.2372068920844669, 0.2372068920844669, 0.2372068920844669, 0.2372068920844669, 0.2372068920844669]",True
